,title,date,url,hashtag
9168,"ENG) [윗배] 💙파스텔 코디💙, 직장인 일주일 출근룩, 데일리룩, 여자 초여름 옷✨, 나이스웨더, 하늘색룩 🤍 | OOTD VLOG | What I wear in a week🌹",2021-06-13,https://www.youtube.com/watch?v=7Tn468Yw68c,#일주일코디 #파스텔코디 #유채색코디 #벤시몽 #우아 #티엠오 #언노말 #컨버스 #엘리오티 #프로젝트프로덕트 #아디다스 #리프레임 #엄브로 #디인터넷 #언노말 #언노말 #언노말 #쓰리노크스 #클로티 #배드블러드 #뮤트뮤즈 #네이키드울프
4885,7854고객님 검수영상 스톤아일랜드 기모 맨투맨 블랙,2021-12-28,https://www.youtube.com/watch?v=EWVyTMz96vc,#코띠끄 #검수영상 #명품 #명품판매 #편집샵 #명품편집샵 #명품가방 #씨피컴퍼니 #오버셔츠 #발렌시아가 #발렌시아가카바스 #카바스백 #카바스스몰 #발렌시아가가방 #명품가방 #골든구스 #골구 #골구여성 #골구스니커즈 #골구슈퍼스타 #골구신발 #명품신발 #메종키츠네 #메종맨투맨 #메종여성맨투맨 #메종 #메종폭스헤드 #맨투맨 #여성맨투맨 #맨투맨추천 #메종키츠네긴팔 #메종키츠네가디건 #메종키츠네그레이폭스 #메종키츠네폭스헤드 #스톤아일랜드 #스톤아일랜드맨투맨 #스톤아일랜드맨투맨추천 #스톤맨투맨 #스톤 #스톤남자맨투맨 #스톤패딩
11027,"FW 흐앤므, 미쏘 겨울 신상 패션 하울! 아우터부터 이너까지 모두 추천해드릴게요💜 흐앤므하울|흐앤므룩북|겨울흐앤므|미쏘하울|미쏘룩북|겨울미쏘|미쏘코트|h&m|mixxo",2021-12-16,https://www.youtube.com/watch?v=s0CRIRHc7sg,#미쏘하울 #흐앤므하울 #미쏘룩북 #흐앤므룩북 #미쏘신상 #흐앤므신상 #겨울미쏘 #겨울흐앤므 #미쏘 #흐앤므 #겨울룩북 #여자룩북 #겨우롯하울 #신상하울 #꾸안꾸룩 #데일리룩 #직딩룩 #오피스룩 #대딩룩 #등교룩 #미쏘자켓 #흐앤므자켓 #미쏘코트 #흐앤므코트 #미쏘패딩 #흐앤므패딩 #미쏘니트 #흐앤므니트 #미쏘원피스 #흐앤므원피스 #미쏘데님 #흐앤므데님 #미쏘바지 #흐앤므바지 #미쏘팬츠 #흐앤므팬츠 #미쏘스웨터 #흐앤므스웨터
15462,"쇼핑홀릭, 강아지도 봄옷이 필요하개! 봉춘이의 펫페어 탕진잼",2022-05-02,https://www.youtube.com/watch?v=VtstTsRvTP0,
9942,"망설임없이 또 사고 싶은 데일리 찐템 (셀린 슬리브리스, h&m 셔츠, 니플패치 등등)",2021-07-04,https://www.youtube.com/watch?v=JnUO2SVH2po,
11700,낡은 셔츠를 절대로 버리지 마세요.,2021-11-09,https://www.youtube.com/watch?v=vnIifMZWDYI,#리폼 #레이어드스커트 #리사이클링
77,[바잘] VZ 로고 빅 오버핏 옥스포드 셔츠 [VARZAR] VZ Logo Big Over Fit Oxford Shirt,2022-03-02,https://www.youtube.com/shorts/PIBxMOdcFsM,#바잘 #오버핏
14960,🍁🍂지금부터 입기 좋은 통통녀 가을 코디 룩북🍁🍂 | 66사이즈 | 77사이즈 | 통통한 여자 패션 | 빅사이즈 | 데일리룩 | 개강룩 | 데이트룩 | 오피스룩,2021-08-29,https://www.youtube.com/watch?v=XvrB4SWYuCE,#통통녀 #가을코디
1316,남녀공용 커플 남자 여자 린넨 아노락 후드 트레이닝 세트 셋업 땀복 헬스복,2021-06-24,https://www.youtube.com/watch?v=hmmm5pE9j4I,
11885,"[E.HOO ATELIER] 바지 지퍼, 마이다데 뎅고 봉제! Pants zipper, Fly, Top placket . 이후아틀리에",2021-07-10,https://www.youtube.com/watch?v=FH_fteDf25M,
13738,"🧥 봄옷 룩북 💐 유행 안 타는 봄 기본템 코디 5 🌼 쇼핑하울 ♥︎ 패션하울, 170cm 키작녀 꾸안꾸 데일리룩 #shorts",2022-04-30,https://www.youtube.com/watch?v=Wc0WbiA4tgY,#봄옷코디 #봄기본템추천 #봄옷쇼핑 #봄코디 #봄패션 #봄옷 #봄옷하울 #봄코디 #데일리룩 #코스
11626,[DIY] 골덴원단으로 점프수트 만들기/ 아일렛다는 법/옷만들기 과정/아기옷만들기/tutorial /sewing,2021-09-30,https://www.youtube.com/watch?v=YtquAQ6BwJw,#점프수트만들기 #골덴원단 #옷만들기 #취미미싱 #독학미싱 #아일렛달기
7612,🔴 갓심비 무지 반팔 티 이걸로 올해 여름 끝!!ㅣ퀄리티 보장 / 내돈 내산 무지반팔티 남자반팔티 반팔티 가성비반팔,2022-05-19,https://www.youtube.com/watch?v=XebGrVNBk3w,#패션유튜버 #무신사 #남자스타일 #반팔티추천 #가성비반팔티
15184,"키작녀 가을겨울 하울 룩북 | 152cm 🐶 | 서울스토어, 지그재그, 에이블리 / 맨투맨, 가디건, 닥터마틴, 빅토리아슈즈, 가방까지",2021-11-05,https://www.youtube.com/watch?v=YSSBXagTwE0,#키작녀 #가을하울 #제품제공
1855,"DIY 블랙 로즈 레이스 코르셋 만들기 -1편- How to make a ""Black Rose Lace"" Corset Top | sewing tutorial #20",2021-11-29,https://www.youtube.com/watch?v=RVvhmbImMoU,
7515,광고 남자봄자켓 우리집에 필요한! 간단하게 정리 추천 TOP10,2022-05-03,https://www.youtube.com/watch?v=4Hp02sWw63o,#우일신 #가르시아 #위즈아이 #피크나인 #언탭트 #제타 #비시크 #맨타임 #제타
6759,반스의 '어센틱 치노 팬츠' 시즈널 컬러웨이 출시,2022-02-16,https://www.youtube.com/watch?v=dpK54OIm1NQ,
